date,stock_name,stock_code,end_date,br_pr_D1,tr_pr_D0,tr_hpr_D0,Volume_D10,Volume_D9,Volume_D8,Volume_D7,Volume_D6,Volume_D5,Volume_D4,Volume_D3,Volume_D2,Volume_D1,tr_vol_D0,lpr_D10,lpr_D9,lpr_D8,lpr_D7,lpr_D6,lpr_D5,lpr_D4,lpr_D3,lpr_D2,lpr_D1,gap_change,mean_vlome,today_vlome,vlome_change,slope,day_change,deter_change
2019-11-29,유엔젤,072130,20191129,5930,6070,7290,1214051,2833432,6513859,628063,595747,693949,1863370,1125179,643389,2631943,20826478,5520,5610,5750,6000,6110,5920,5380,5510,5540,5600,0.0236087689713322,1611832.9,20826478,11.920990755307203,-0.0028858649950309,1220,1
2019-12-02,케이씨에스,115500,20191202,4500,4630,4940,29205,14248,15573,29635,16223,114315,32679,30707,33608,43036,331967,4310,4365,4305,4220,4230,4285,4430,4430,4390,4430,0.0288888888888889,32113.3,331967,9.337368006402333,0.0217106098438361,310,1
2019-12-02,소프트센,032680,20191202,2300,2350,2870,860871,811783,1094891,647022,3651116,25210528,37793970,8330502,6280751,47535056,42622664,1850,1885,1835,1805,1810,1960,2245,2320,2340,2230,0.0217391304347827,8468430.4,42622664,4.033124438266624,0.0113695426195426,520,1
2019-12-02,상신전자,263810,20191202,3260,3460,4080,27527,75371,59889,87564,27789,27500,31091,19439,23691,119391,6822530,3260,3160,3115,3015,3025,3065,3075,3080,3065,3085,0.0613496932515338,38394.1,6822530,176.697354541453,-0.0240297772182387,620,1
2019-12-03,알테오젠,196170,20191203,64800,73100,77200,220209,555292,235170,240852,841105,293270,294613,203747,374855,177479,5636951,47850,43200,43100,42000,43650,48500,46800,47100,46350,64800,0.1280864197530864,333631.3,5636951,15.895749889174066,0.0002777018467789,4100,1
2019-12-03,화신정공,126640,20191203,1180,1245,1475,86581,230284,223502,118630,72400,141640,161062,96771,84015,139709,39040517,1175,1145,1105,1125,1145,1165,1175,1165,1150,1170,0.0550847457627119,121636.0,39040517,319.9618616199152,0.0483193277310938,230,1
2019-12-03,한국맥널티,222980,20191203,11900,12450,13900,11997,17025,18839,6321,27154,7366,3340,426861,2753076,3414474,2288343,8430,8290,8100,8030,7950,8320,8390,8400,10900,11200,0.046218487394958,328587.9,2288343,5.9641730568898,0.0017844866053303,1450,1
2019-12-04,한창제지,009460,20191204,3055,3120,3350,2418714,2591612,2115572,3744298,1610164,1570933,16977061,5113691,3080782,2382602,21591453,2895,2750,2750,2880,2910,2950,2995,3055,3110,3045,0.0212765957446807,3922617.7,21591453,4.50434802759392,0.0214646464646465,230,1
2019-12-04,코리아나,027050,20191204,3815,3900,4130,255475,209992,123268,145853,256210,111787,319721,17095455,2719096,2665597,4994929,3435,3340,3345,3400,3460,3455,3380,3640,3720,3765,0.0222804718217561,2124098.7,4994929,1.351552213651842,0.016018931464458,230,1
2019-12-04,한국화장품,123690,20191204,10450,11200,11550,74191,60961,64002,79907,73283,46598,75847,8103026,7054231,3093776,5555734,7920,7730,7700,7980,8060,7990,7910,9330,9740,10100,0.0717703349282297,1564359.6,5555734,2.5514430313848555,0.0028085483670413,350,1
2019-12-05,라이브플렉스,050120,20191205,1165,1200,1310,1317445,1321932,3719230,2922302,1673329,4161788,2979332,4465628,33710087,59420367,53932747,908,912,950,972,963,952,961,997,1020,1050,0.0300429184549355,5627238.3,53932747,8.584230154248132,0.0629509124345733,110,1
2019-12-05,콤텍시스템,031820,20191205,1590,1655,1710,2666933,26019737,7171831,3436410,5143941,2778010,5339730,4822723,16503929,3465653,11180278,1455,1500,1515,1535,1550,1535,1530,1550,1580,1555,0.0408805031446541,7388495.4,11180278,0.5132009150333909,0.0748426206574952,55,1
2019-12-05,원풍물산,008290,20191205,3505,3740,4090,304282,171452,147205,1327264,159874,178411,195508,155891,92475,227629,2973439,3575,3620,3585,3635,3715,3615,3520,3555,3615,3470,0.0670470756062766,273645.2,2973439,9.866037482111873,-0.0194096986875343,350,1
2019-12-05,베셀,177350,20191205,3960,4090,4295,121276,162283,101850,160593,118611,116232,46472,404674,529391,103382,1416022,3685,3640,3670,3810,3890,3945,3900,3950,3960,3930,0.0328282828282828,176567.7,1416022,7.0197114194725305,0.0212012920074221,205,1
2019-12-06,흥아해운,003280,20191206,679,700,725,16386258,13717346,8571294,7753465,9495655,3021513,2926681,81846002,53485997,18970677,10542985,666,684,651,621,615,597,573,589,641,651,0.0309278350515462,19720493.6,10542985,-0.4653792539959548,-0.0393905740265148,25,1
2019-12-06,케어랩스,263700,20191206,15150,15500,16250,93452,58032,174997,3138862,435397,216139,258987,321588,96014,110033,299550,14000,14150,14350,15650,15200,15200,14600,15300,15100,15000,0.023102310231023,480971.8,299550,-0.3771984137115731,0.0031977013624988,750,1
2019-12-06,젬백스지오,041590,20191206,1300,1495,1690,265036,496391,982246,866723,1637400,1885911,920790,681409,655303,24072441,24364224,1250,1165,1135,1125,1055,1000,999,1000,997,910,0.1499999999999999,839289.9,24364224,28.029568924873274,-0.0283470046806506,195,1
2019-12-06,상신전자,263810,20191206,3895,4130,4430,27789,27500,31091,19439,23691,119391,6822530,519697,9048262,1619036,4656238,3025,3065,3075,3080,3065,3085,3455,3345,3360,3720,0.0603337612323491,1664382.0,4656238,1.7975777195379423,0.0111537965708392,300,1
2019-12-09,세우글로벌,013000,20191209,1990,2055,2390,912355,954397,1383839,421600,693349,786615,682827,502470,959980,4748309,33797717,2025,2040,2045,2055,1995,1935,1920,1900,1860,1900,0.0326633165829146,729982.2,33797717,45.299371409330256,-0.0380622837370242,335,1
2019-12-09,진바이오텍,086060,20191209,6750,7210,7490,394686,648425,367543,8859892,1892851,2946226,792856,1060539,4131165,9747621,5952706,5860,5950,5910,5910,5910,6000,6020,6050,6110,6160,0.068148148148148,2110167.3,5952706,1.820964006029285,0.0288686302010283,280,1
2019-12-10,해성디에스,195870,20191210,13900,14300,14750,21886,46561,9602,14958,12520,14520,12440,22277,30836,18902,89833,14000,13800,13800,13850,13850,13600,13800,13600,13900,13900,0.0287769784172662,20035.0,89833,3.4838033441477414,-0.0055555555555554,450,1
2019-12-10,경남스틸,039240,20191210,1820,1840,1955,26817,17650,15828,40275,51789,60570,79372,139771,46349,57445,1073374,1745,1750,1745,1730,1755,1760,1790,1745,1750,1760,0.0109890109890109,48037.6,1073374,21.34445517677819,0.0723981900452526,115,1
2019-12-10,한독크린텍,256150,20191210,15600,16500,17900,28553,68221,28801,28206,14878,27727,28039,66223,24590,26528,576352,15750,15950,16000,15800,15800,15500,15550,15100,15300,15150,0.0576923076923077,33313.8,576352,16.30069820915056,-0.0082534611288604,1400,1
2019-12-10,현대에이치씨엔,126560,20191210,3650,4000,4745,12423,7008,8477,46290,5884,42575,21005,79220,25437,137679,27105359,3595,3580,3570,3570,3595,3530,3480,3435,3495,3505,0.095890410958904,25306.4,27105359,1070.0871163025954,-0.0443566902378548,745,1
2019-12-11,덕양산업,024900,20191211,1295,1375,1560,76409,74910,151191,63331,63241,81984,78944,11327061,1324335,1250061,15775688,1210,1200,1170,1140,1140,1140,1130,1150,1240,1230,0.0617760617760618,1324296.6,15775688,10.912503588697575,0.0106796116504856,185,1
2019-12-11,제이씨현시스템,033320,20191211,4655,4710,4895,77377,179658,84986,92540,102747,167824,111125,69986,50304,46487,320513,4780,4770,4575,4670,4660,4630,4495,4590,4640,4645,0.011815252416756,94144.2,320513,2.404490133221165,-0.0199242800871926,185,1
2019-12-11,화천기계,010660,20191211,2975,3050,3175,724556,443184,726484,5779379,1689791,906380,888872,972409,995400,2268731,3206780,2900,2850,2825,2835,2750,2620,2605,2635,2755,2790,0.0252100840336133,1312963.0,3206780,1.4423993669280857,-0.0175276988818096,125,1
2019-12-12,지엘팜텍,204840,20191212,1170,1220,1340,124845,326697,289873,255839,453828,287033,2541142,1374427,7652376,5312995,3912686,1285,1205,1165,1125,1080,1010,1015,996,1010,1170,0.0427350427350428,1330740.0,3912686,1.9402332536784048,-0.0204158447118761,120,1
2019-12-12,수산중공업,017550,20191212,1640,1800,1955,251358,321029,374818,223032,385522,444206,20112170,2030538,905065,19031116,20252559,1515,1505,1460,1460,1470,1455,1515,1480,1470,1475,0.0975609756097561,2504969.3,20252559,7.084952977268026,-0.0375860243515085,155,1
2019-12-12,아난티,025980,20191212,10250,10350,10600,1472741,903344,1919379,3788969,1594733,1496624,1141674,937194,1564045,1079114,1783738,11000,10900,10450,10000,10250,10050,10050,10250,9990,10000,0.0097560975609756,1482930.3,1783738,0.2028468229423863,-0.0064228939792214,250,1
2019-12-12,테스,095610,20191212,20800,21050,22500,133443,187904,187480,191155,205745,161711,290028,372279,131809,174471,1292991,20850,20300,20550,20300,20700,20750,20950,20350,20300,20500,0.0120192307692308,188405.4,1292991,5.8628128493132365,-0.0019824804057168,1450,1
2019-12-12,SK케미칼우,28513K,20191212,28900,31500,32500,1545794,464456,1003435,657664,374149,383292,168655,151961,695696,265597,580463,36450,30550,29750,30450,30750,28950,29600,27800,27500,28450,0.0899653979238754,547760.2,580463,0.0597027677439874,-0.00093465260411,1000,1
2019-12-13,아난티,025980,20191213,10500,10450,10600,903344,1919379,3788969,1594733,1496624,1141674,937194,1564045,1079114,1783738,1100058,10900,10450,10000,10250,10050,10050,10250,9990,10000,10300,-0.0047619047619047,1443567.6,1100058,-0.2379587904300429,-0.0058836407421597,150,1
2019-12-13,한국화장품,123690,20191213,9340,9810,12100,8103026,7054231,3093776,5555734,4572983,2083029,593329,952278,1962202,872864,10971361,9330,9740,10100,9330,9350,8740,8620,8700,9050,9210,0.0503211991434688,3398268.8,10971361,2.2285147661067897,-0.0039608019801478,2290,1
2019-12-13,한국화장품제조,003350,20191213,29800,30900,37000,2225707,566124,316224,298406,180774,138415,56888,85750,329746,57208,1909492,32400,31650,30000,28750,28750,28250,27850,27900,29050,29350,0.0369127516778522,423503.4,1909492,3.508799693225603,-0.001388807637857,6100,1
2019-12-16,SV인베스트먼트,289080,20191216,1850,1905,2150,575085,222639,214694,171952,116333,168485,149481,211396,177462,157008,21324517,1795,1805,1775,1735,1765,1775,1765,1800,1805,1820,0.0297297297297296,200967.7,21324517,105.10917575311854,0.0385273972602762,245,1
2019-12-16,컴퍼니케이,307930,20191216,8570,8880,9090,2904229,234100,220699,143374,142797,231051,118162,81461,385874,356758,701659,7290,7570,7810,7870,7980,8150,8070,8000,8140,8250,0.0361726954492416,447083.7,701659,0.5694130651598346,0.0092436325221266,210,1
2019-12-16,갤럭시아컴즈,094480,20191216,3140,3210,3530,101954,125307,10623,32905,44311,28714,18328,95366,74385,305912,738579,2880,2745,2755,2740,2780,2760,2780,2800,2840,2870,0.0222929936305733,53542.3,738579,12.794308425301116,0.0189873417721528,320,1
2019-12-16,에스텍파마,041910,20191216,16350,16700,18400,448387,375247,402699,349231,251028,333171,306728,8465379,9592510,17821851,9121196,9990,10100,10350,9980,10300,10550,10700,10750,13700,14050,0.0214067278287461,2054278.0,9121196,3.4400981756120643,0.0015971771855009,1700,1
2019-12-17,줌인터넷,239340,20191217,4800,5060,5440,142142,124301,160923,93453,121781,986335,627241,224838,593981,423057,4838831,4635,4655,4485,4510,4560,4500,4430,4390,4430,4650,0.0541666666666666,308043.5,4838831,14.708271721364028,-0.0130952732862336,380,1
2019-12-17,KPX생명과학,114450,20191217,9880,10400,11700,6089878,2338007,7680402,5092887,4068424,1411211,936446,937382,1192097,2046755,5323232,8470,8250,8450,8750,9010,8780,9000,8900,9040,9240,0.0526315789473683,2975843.4,5323232,0.7888145592607461,0.0086446661898761,1300,1
2019-12-17,넥스트아이,137940,20191217,1650,1690,1815,424790,29109169,6577061,2271698,2035957,31297786,3546864,2051416,66909520,14490257,11716733,1215,1290,1375,1365,1300,1410,1430,1435,1450,1640,0.0242424242424241,14422607.6,11716733,-0.187613410490347,0.0231848943103015,125,1
2019-12-18,큐캐피탈,016600,20191218,652,681,722,887707,631217,227585,260549,190810,185423,274675,728936,407632,2568838,6432963,596,560,572,580,579,581,583,593,612,614,0.044478527607362,379525.6,6432963,15.950010750262962,0.1239382239382253,41,1
2019-12-18,SDN,099220,20191218,3035,3090,3450,7549317,5955716,4228181,6938497,3277045,2998035,9868873,4916839,2894696,12044210,31479905,2840,2715,2785,2875,2775,2820,2925,2915,2950,2810,0.0181219110378911,4863064.9,31479905,5.473264422195969,0.0220500595947559,360,1
2019-12-18,CMG제약,058820,20191218,4180,4375,4515,5443593,8459321,5252088,4683057,4577885,3195178,5834540,7304128,3303494,10659495,23726079,3970,3770,3650,3645,3680,3770,3785,3885,3955,3985,0.0466507177033492,4805779.9,23726079,3.9369882711440862,0.0099570074637601,140,1
2019-12-18,태웅로직스,124560,20191218,5740,5870,6250,0,0,0,0,14241526,17098032,9328178,2065496,1328930,1607449,3465377,0,0,0,0,5810,5700,5950,5900,5610,5620,0.0226480836236933,4406841.2,3465377,-0.213636969718809,0.0008582254609432,380,1
2019-12-19,범양건영,002410,20191219,2470,2810,3070,167025,118188,106063,71877,137751,203395,83085,354444,354916,6937993,31938493,1920,1895,1875,1860,1850,1785,1835,1835,1870,1875,0.1376518218623481,159981.4,31938493,198.63878925925133,-0.037246963562753,260,1
2019-12-19,리노스,039980,20191219,1380,1630,1710,94703,46233,100477,32076,40156,83160,63793,135241,208116,332805,10379635,1280,1300,1295,1295,1290,1305,1315,1325,1340,1335,0.181159420289855,80566.5,10379635,127.83313784265172,0.1385041551246523,80,1
2019-12-19,코리안리,003690,20191219,8640,9250,9740,241420,141065,193920,89327,140448,132123,290963,155696,232931,196152,3239780,8300,8370,8270,8330,8330,8380,8360,8380,8410,8520,0.0706018518518518,162763.3,3239780,18.90485570150028,0.0349112426035502,490,1
2019-12-20,아이텍,119830,20191220,6110,6210,6840,79941,81505,45274,41795,97755,87666,58803,236395,121271,151043,1243923,5840,5830,5720,5720,5660,5700,5690,5970,6150,6110,0.0163666121112928,85724.5,1243923,13.510705807557931,0.0101455287082167,630,1
2019-12-20,주연테크,044380,20191220,773,830,962,3351916,3194711,2928864,1472236,1428715,932359,784086,4136049,58359564,84223815,188572317,507,494,480,483,484,491,496,491,571,562,0.073738680465718,7658946.2,188572317,23.62118313352299,0.058235589898306,132,1
2019-12-20,중앙에너비스,000440,20191220,8630,9390,9970,5412,5250,18734,8914,9196,4912,3644,12722,5704,1757607,2521872,6770,6740,6600,6590,6530,6570,6600,6560,6580,6550,0.0880648899188876,8445.8,2521872,297.5948045182221,-0.0278016870373561,580,1
2019-12-23,쌍용차,003620,20191223,2025,2080,2500,711840,618048,353737,643602,635396,706499,382958,820762,668898,448921,3759417,1840,1805,1800,1825,1880,1995,2055,1910,1925,1970,0.0271604938271605,554424.0,3759417,5.780761655339596,0.0249916446953099,420,1
2019-12-23,일야,058450,20191223,1710,1780,1935,98290,75627,101612,160376,167761,121187,148098,256534,174595,13594258,4298336,1470,1495,1520,1550,1540,1550,1555,1560,1590,1635,0.0409356725146199,130601.5,4298336,31.91184251329426,0.0616803012595763,155,1
2019-12-23,범양건영,002410,20191223,2890,2945,3540,106063,71877,137751,203395,83085,354444,354916,6937993,31938493,8163183,23571690,1875,1860,1850,1785,1835,1835,1870,1875,2595,2850,0.019031141868512,4019155.7,23571690,4.864836239113602,0.0056648919312923,595,1
2019-12-24,동구바이오제약,006620,20191224,15100,15550,18250,93950,19421,22738,41149,39857,41502,13792,9733,12127,13147,4221077,14550,14750,14750,14950,15250,15000,15100,15150,15050,15000,0.0298013245033113,31251.9,4221077,134.0662519718801,0.0102516881522405,2700,1
2019-12-24,태양금속,004100,20191224,1330,1395,1595,381470,241845,238444,251175,163437,401826,376792,176285,24980842,3425017,30777006,1130,1160,1195,1190,1175,1190,1215,1205,1220,1290,0.0488721804511278,2721371.1,30777006,10.309374895617871,0.062460961898813,200,1
2019-12-24,한일진공,123840,20191224,1100,1170,1285,77642,968064,2119834,1652879,826712,307041,452406,463256,308261,390933,17450783,987,1010,1050,1130,1110,1090,1085,1120,1090,1090,0.0636363636363637,717738.0,17450783,23.31358378684144,0.0428434608957899,115,1
2019-12-26,넥스트아이,137940,20191226,1525,1570,1785,3546864,2051416,66909520,14490257,11716733,2705093,2363689,1323895,1376464,1449788,28379294,1430,1435,1450,1640,1650,1605,1565,1545,1510,1485,0.0295081967213115,10648571.6,28379294,1.6650798873343726,0.0099751638776923,215,1
2019-12-26,디앤씨미디어,263720,20191226,14900,15500,17200,47914,34112,31285,28798,64274,42643,45141,53325,35837,64635,632778,15150,15100,15050,15050,15050,15150,15050,15050,15250,14900,0.0402684563758388,40052.9,632778,14.7985564091489,-0.0072368421052625,1700,1
2019-12-26,한국화장품,123690,20191226,10300,11300,11950,1962202,872864,10971361,2901106,1099521,2737240,3890829,2094951,2021601,1296496,3727974,9050,9210,9800,10700,10550,10700,11150,11550,11050,10250,0.0970873786407766,2856362.5,3727974,0.3051473683749874,0.0027670446853658,650,1
2019-12-27,루미마이크로,082800,20191227,1900,1935,2230,5545493,13276533,6466835,30993968,15713893,12835524,4820437,4002552,23137852,29238512,22722201,2545,2605,2695,2625,2355,2455,2350,2225,1565,1680,0.0184210526315788,11679531.7,22722201,0.9454719233306248,-0.0066035675282125,295,1
2019-12-27,에스맥,097780,20191227,1010,1100,1195,1240211,8975009,2735776,2952105,1355351,100926926,45758862,28232464,20735866,23019177,70454673,912,918,935,922,916,920,1075,1050,951,981,0.0891089108910891,21291376.5,70454673,2.3090708343821733,0.0300190597204575,95,1
2019-12-27,화천기계,010660,20191227,2950,3110,3250,700131,603657,350413,398573,832872,367354,585808,493269,424346,1217458,8904171,2790,2810,2845,2855,2865,2910,2900,2815,2840,2860,0.0542372881355932,475967.3,8904171,17.707526756565,0.0334872979214781,140,1
2020-10-30,노랑풍선,104620,20201030,19850,20500,21850,155664,668393,234158,293104,106607,346239,119077,86657,263174,98581,291297,18050,18350,18750,20200,20300,20450,19350,18700,18550,19450,0.0327455919395465,229492.3,291297,0.2693105607464825,0.0008376074683591,1350,1
2020-10-30,박셀바이오,323990,20201030,35550,37900,46200,248344,320036,1853601,520412,1883614,811217,10137430,13478548,3304374,1818414,6558986,22450,21150,20450,22250,21750,23250,24700,29600,33850,33150,0.0661040787623066,3260377.6,6558986,1.0117258810758605,0.0005246484111773,8300,1
2020-10-30,참좋은여행,094850,20201030,5830,5960,6200,138846,556407,265407,1302155,432961,469476,306863,155383,247181,166908,296909,5400,5470,5550,5690,5950,5960,5800,5640,5620,5670,0.0222984562607204,388087.9,296909,-0.2349439392467531,0.0068815471394037,240,1
2020-11-02,젠큐릭스,229000,20201102,17600,17650,18450,61354,104684,37372,41444,73400,74381,72827,26322,51982,33165,32680,17900,17050,17500,17700,18000,17000,16700,17050,17000,17450,0.0028409090909091,56221.6,32680,-0.4187287448240534,-0.0030865092015649,800,1
2020-11-02,신성이엔지,011930,20201102,2990,3160,3245,26628440,26664842,15417695,8024474,14642887,10844352,16946134,106848710,43642527,28874175,30741879,2925,2870,3010,2940,2990,2870,2700,2790,2955,2950,0.0568561872909698,26966330.6,30741879,0.140009720121135,-0.0068417837507634,85,1
2020-11-02,글로스퍼랩스,032860,20201102,5340,5530,6100,0,0,0,0,857005,581298,292613,144404,447428,2060120,2333229,407,407,407,407,3905,4220,3960,4045,4120,4575,0.0355805243445692,232884.8,2333229,9.018811876086374,0.0013751853113665,570,1
2020-11-03,젠큐릭스,229000,20201103,17700,17900,18350,104684,37372,41444,73400,74381,72827,26322,51982,33165,32680,41847,17050,17500,17700,18000,17000,16700,17050,17000,17450,17200,0.0112994350282484,53392.7,41847,-0.2162411715459229,-0.0020541719687329,450,1
2020-11-03,삼진엘앤디,054090,20201103,3360,3535,3915,417631,205608,333425,1017694,496374,280770,157002,202902,48323464,5307347,31442399,2940,3000,2965,2950,2780,2725,2765,2780,2865,3220,0.0520833333333332,5143878.5,31442399,5.112585862982573,0.0001002054211133,380,1
2020-11-03,부산주공,005030,20201103,663,685,829,3084182,646473,944221,6145273,1076767,1377206,1592405,2308413,649177,779647,26902605,672,696,684,691,688,667,639,627,650,637,0.0331825037707391,1782494.6,26902605,14.092671248485129,-0.0962532186585851,144,1
