published_date,updated_date,commentor,comment,like
2022-06-19T12:08:09Z,2022-06-19T12:08:09Z,볏슬이,"군대예기는 못하겠어..못끼어들겠어..
군대 6개월만에 끝내서  아는게없네 ㅎㅎ",0
2022-06-19T12:08:02Z,2022-06-19T12:08:20Z,Aiden,"어우 보기만해도 피곤하네 ㅋㅋㅋㅋㅋㅋ
집에 있는데 집에가고 싶다",0
2022-06-19T12:07:06Z,2022-06-19T12:08:02Z,k j,마지막에 옆테이블에 앉아있던  이근 등장하면 ㅋㅋㅋㅋㅋ,0
2022-06-19T12:06:51Z,2022-06-19T12:06:51Z,리미리미,다 맞는말인데 재밌게 풀어주는 너덜트 기획력 미칫다 ㅋㅋㅋㅋㅋㅋㅋ근데 병장월급이100이라고?????,0
2022-06-19T12:06:24Z,2022-06-19T12:06:24Z,김서윤,헐 에이전트 H🤍🤍🤍🤍🤍🤍🤍,1
2022-06-19T12:05:58Z,2022-06-19T12:05:58Z,배수,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
2022-06-19T12:05:00Z,2022-06-19T12:05:00Z,94A.C.E,"너 몇기야? 
공익인데요..?",0
2022-06-19T12:04:54Z,2022-06-19T12:04:54Z,먹구먹구,ㅋㅋ703특공 나오길래 놀랫네ㅋㅋ,0
2022-06-19T12:03:44Z,2022-06-19T12:03:44Z,멋쟁이 토마토,"헬기 ,미사일 얘기하다가 소말리아 해적 얘기하니깐 미쳤다 ㄹㅇ ㅋㅋㅋㅋ",4
2022-06-19T12:02:13Z,2022-06-19T12:02:13Z,슥샥쇽,안보관을 제대로 갖고있어야한단 말에 공감합니다,0
2022-06-19T12:02:08Z,2022-06-19T12:02:08Z,Nick Vahn,소말리아 해적 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 대박 진심 궁금하네,1
2022-06-19T12:01:29Z,2022-06-19T12:01:29Z,협곡의 하루,아 어지러워,0
2022-06-19T12:01:12Z,2022-06-19T12:01:12Z,람머스가짱이다,연기&연기&연기&썰푸는 저격수 아저씨,0
2022-06-19T12:00:59Z,2022-06-19T12:00:59Z,solitary 4rtist,씰 부대 다녀온 사람 오니까 싹 조용해진거봐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2
2022-06-19T11:59:59Z,2022-06-19T12:00:18Z,주매원,황지훈 H님 방송쉬신다더니 살이 포동포동 보기좋네요 반가워요,3
2022-06-19T11:59:25Z,2022-06-19T11:59:25Z,김보성,솔직하게 06년번인데 05년번들은 인정합니다. 저때부터 군기가 없어지기 시작하기에 진정군대는 05년번 까지의 군이 진정한 군인들때였다고 생각듭니다. 같은 수색대여도 05년번과06년번부터 나뉘는 군인정신 ㅠㅠ,1
2022-06-19T11:58:34Z,2022-06-19T11:58:34Z,NuniKebi깨비,어~!  마!  소말리아 해적본적 있나!?,0
2022-06-19T11:58:18Z,2022-06-19T11:58:18Z,J,개고생한게 뭐 자랑이라고ㅋㅋㅋ  형은 CP병이였는데 들어는봤냐?,1
2022-06-19T11:58:10Z,2022-06-19T11:58:10Z,HoZi,ㅋㅋㅋㅋ   잼네열,0
2022-06-19T11:57:24Z,2022-06-19T11:57:24Z,충이충이,"ㅋㅋㅋ 이번편 너무 재밌네요.
저도 군부심 부릴려고 특공수색병 지원해서 갔다가, 3주 정도 특교단가서 특전사 분들 개빡세게 훈련받는걸 보고나서, 세상에 엘리트들은 많구나, 아무데서나 군부심 부리면 안되겠구나 생각하고, 입꾹 닫고 듣기만 합니다ㅎㅎ",157
2022-06-22T06:11:49Z,2022-06-22T06:11:49Z,조석현,@밥은먹냐 특공수색교육이랑 공수기본이랑 달라요 특공수색이 훨씬 더 널널함,1
2022-06-22T01:37:50Z,2022-06-22T01:37:50Z,충이충이,@밥은먹냐 네. 목숨이 걸린거라 엄청 빡세더라구요. 수료식날 십자로에서 낙하하는 모습이 정말 멋지시더라구요.,0
2022-06-22T01:04:15Z,2022-06-22T01:04:15Z,밥은먹냐,공수기본훈련 받으셯구나ㅎ 공수교육이 개빡세다고 생각했는데ㅎ 공수훈련은 기본훈련이라는거에 충격 특전사들 대단하더라고요 ㅎㄷㄷ,1
2022-06-22T00:19:55Z,2022-06-22T00:19:55Z,Donghyun Kim,@김종국의 감독 Life 역시 전라도는...,2
2022-06-21T05:36:37Z,2022-06-21T05:36:37Z,바니바니당근당근,@김종국의 감독 Life안타깝네요,2
2022-06-19T11:56:01Z,2022-06-19T11:56:01Z,kangminwoo,이 분 처음 보는데 이 분이 안보교육 하셔야 할 듯…,1
2022-06-19T11:55:23Z,2022-06-19T11:55:23Z,블루,정말 친근한 동네형같아요ㅋ,0
2022-06-19T11:54:46Z,2022-06-19T11:54:46Z,저정재,이근: ㅋ,0
2022-06-19T12:43:40Z,2022-06-19T12:43:40Z,구리코,국가유공자:?ㅋ,0
2022-06-19T11:54:36Z,2022-06-19T11:54:36Z,풍류지악,ㅋㅋㅋㅋㅋ 보병부사관 출신입니다. 특부친구들 만나면 그냥 '너 분대장 일지 써봤어?' 그럼 끝입니다. 특부는 하사가 이등병 취급받는 그런 아주 위험한 곳이니까요. 그러니까 특부 친구들이랑은 군대이야기 하지 마세요.,0
2022-06-19T11:53:58Z,2022-06-19T11:53:58Z,서지함,너덜트 보기전에 광고에 너덜트가 나옴 ㄷ,0
2022-06-19T11:53:32Z,2022-06-19T11:53:32Z,KI WI,하필 군대가기 하루전에….. 감사히 잘보고 입대하겠습니다 ㅎ…… 충성!,0
2022-06-19T11:53:29Z,2022-06-19T11:53:29Z,"ㅇ,.ㅇ",에땁에서 눌렸다 ㅋㅌ,0
2022-06-19T11:52:27Z,2022-06-19T11:52:27Z,마크헨리,숨막혀....,0
2022-06-19T11:52:18Z,2022-06-19T11:52:18Z,Let It Continue,ㅎㅎ H님 그래서 하고싶은얘기 다 하고오셨어요? ㅋㅋㅋ 아직 시작도 안했다는거 찐으로 진심인데 ㅋㅋ 소말리아얘기 다음편으로 혹시 나오나요 ㅋㅋㅋㅋ,3
2022-06-19T11:52:14Z,2022-06-19T11:52:14Z,국밥충,며칠전에 소집해제한 사회복무요원 출신입니다. 조용히 지나가겠습니다..........,0
2022-06-19T11:50:56Z,2022-06-19T11:50:56Z,Pug Life,마! 봐라봐라! 소말리아 해적 얘기 아직 안끝났다!,0
2022-06-19T11:50:46Z,2022-06-19T11:50:46Z,그게무슨말이야,메이킹 필름 너무 궁금하네요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
2022-06-19T11:49:59Z,2022-06-19T11:49:59Z,ᄋᄋ,ㅋㅋㅋㅋㅋㅋㅋ소말리아 해적 본 적 없습니다 죄송합니다 ㅋㅋㅋㅋㅋㅋㅋ,0
2022-06-19T11:49:35Z,2022-06-19T11:49:35Z,Yong lyeol JO,ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ,0
2022-06-19T11:48:44Z,2022-06-19T11:48:44Z,"ㅇ,.ㅇ",ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
2022-06-19T11:48:13Z,2022-06-19T11:48:13Z,LH C,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 넘 자연스럽게 진행되서 계속 웃었네요,4
2022-06-19T11:48:00Z,2022-06-19T11:48:00Z,도로롱님,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
2022-06-19T11:47:53Z,2022-06-19T11:47:53Z,kelly Lee,ㅋㅋ 셋이 진짜 찐이야!!ㅋㅋ,0
2022-06-19T11:45:56Z,2022-06-19T11:45:56Z,ch,소말리아ㅅㅂㅋㅋㅋ,0
2022-06-19T11:45:48Z,2022-06-19T11:45:48Z,from bottom,에이전트 형님 담타에 찾아가는건 싸이코급ㅋㅋㅋㅋ,3
2022-06-19T11:44:57Z,2022-06-19T11:44:57Z,주갱,소말리아 ㅋㅋㅋㅋㅋ 아 한참웃었네,0
2022-06-19T11:44:55Z,2022-06-19T11:44:55Z,뀨뀨,유현규님 실제로 703특공대시네 ㅋㅋㅋㅋ 700특공대 전역자로서 묘한 동질감이 드네요 ㅋㅋㅋ,1
2022-06-19T11:44:45Z,2022-06-19T11:44:45Z,뚭이,앜ㅋㅋㅋㅋ넘웃곀ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
2022-06-19T11:44:08Z,2022-06-19T11:44:08Z,존도우,707나온신입이 회식에서 동료여직원 준강간혐의로 한달도안되 해고됐는데... 동향이라 좋게봤는데...아쉽,0
2022-06-19T11:42:41Z,2022-06-19T11:42:41Z,쏭경,"H님이 왜 여기서 나와~~~ㅋㅋ
H님의 <미션 파서블>채널에 전 육군 특전사령관님과 예비군에 대해서 한 영상이 있는데 그 영상을 같이 보면 예비군에 대한 생각이  달라져요.",4
2022-06-19T11:41:13Z,2022-06-20T01:27:33Z,오성준,2:56 무슨 영화 관상 수양대군 등장씬 오마주냐고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ H등장에 가슴이 웅장해진다 ㅋㅋㅋㅋ,73
2022-06-22T23:33:50Z,2022-06-22T23:33:50Z,고준형,어깨가 넓어서 더 그런듯,0
2022-06-19T11:40:57Z,2022-06-19T11:40:57Z,송지섭,"H형님께 글 남깁니다.. "" 내가 잘생기면 운동 하지 말랬지 ㅡㅡ""",0
2022-06-19T11:40:43Z,2022-06-19T11:40:43Z,goodnight,"파서블형 유디티 티셔츠 입고왔으면,,",0
2022-06-19T11:40:34Z,2022-06-19T11:40:34Z,David yun,연기 왜케 잘함???ㅋㅋ,0
2022-06-19T11:40:21Z,2022-06-19T11:40:21Z,김민규,과대포장ㅋㅋㅋ,0
2022-06-19T11:40:20Z,2022-06-19T11:40:20Z,mint brewbean,어우 꼰대소리 듣기싫네,1
2022-06-19T11:39:51Z,2022-06-19T11:39:51Z,전재식,그래도 예비군 가기시러어ㅓ어,0
2022-06-19T11:39:47Z,2022-06-19T11:39:47Z,김훈희,내일 입댄데 뜨네요 푸하하,0
2022-06-19T11:38:42Z,2022-06-19T11:38:42Z,변숙향,왤캐 엣치님 표정이 설레어보여요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ요근래 본 표정중에서 제일 설레어 하시는거같은데요?🤣🤣,3
2022-06-19T11:38:40Z,2022-06-19T11:38:40Z,훈하이,간첩 잡아봤나?,0
2022-06-19T11:37:55Z,2022-06-19T11:37:55Z,DD TT,ㅋㅋㅋㅋㅋㅋㅋㄱㅋㅋㅋㄱㅋㅋㄱㅋㅋㅋㅋㅋㅋㄱ,0
2022-06-19T11:37:33Z,2022-06-19T11:37:33Z,알수없는사용자,에이전트H랑 너덜트라니 너무좋아🖤🖤,0
2022-06-19T11:37:32Z,2022-06-19T11:37:32Z,SHIN RUI,메모.. UDT 사람과 사회적 거리두기..,0
2022-06-19T11:37:19Z,2022-06-19T11:37:19Z,rigbdj,현역 군인 뿐만 아닌 군인 이었던 분들 모두 감사합니다.,0
2022-06-19T11:36:53Z,2022-06-19T11:36:53Z,그날이 오면,올라온지 하루도 안되서 조회수 100만을 넘겼다..ㅎㄷㄷ,0
2022-06-19T11:36:23Z,2022-06-19T11:36:23Z,샷띵 SHOT THING,언제나 봐도 편안하고 즐거운 영상이다,0
2022-06-19T11:35:10Z,2022-06-19T11:35:10Z,ohsin Nam,부사관도아니고 병들이 무슨 군부심이야~,0
2022-06-19T11:35:01Z,2022-06-19T11:35:01Z,나도한,사투리 너무 좋다 배우고싶다,0
2022-06-19T11:34:55Z,2022-06-19T11:34:55Z,p쿤룬,"주특기 60mm박격포, 보병도 들고 뛰는 별거 아닌 포지만 사격할때 다른 규모큰 포들과 함께 묶어서 얘기하면 그나마 할 말이 있다는데 감사를..",0
2022-06-19T11:34:38Z,2022-06-19T11:34:38Z,밝고맑게,703 ㅈㄴ빡신데,1
2022-06-19T11:34:25Z,2022-06-19T11:34:25Z,유미,와진짜 근데 H님 진짜잘생겼다…,0
2022-06-19T11:34:24Z,2022-06-19T11:34:24Z,우공,"아 진짜 군대이야기하면 남자들 막 자기가 힘들었네 뭐네 어디를 다쳤네 산에서 야생동물을 잡았네... 군장이 50kg 이니 뭐니 말이 지이이인짜ㅏ짜짜ㅉ 많아 ㅋㅋㅋ
그래서 난 공익이라 말을 안하지.... 안전!",0
2022-06-19T11:34:01Z,2022-06-24T01:38:04Z,so cool,"우리나라도 미국 처럼 군인들께 감사와 존경하는 사회 분위기가 되길 진심 바랍니다
대한민국 군인들께 감사드립니다",8
2022-06-21T12:03:46Z,2022-06-21T12:03:46Z,4 4,ㅎ남들 재기해~,0
2022-06-19T11:30:29Z,2022-06-19T11:30:29Z,체리리벳,ㅋㅋㅋㅋㅋ멋있긴하다 정신적으로 멋있디ㅡ,0
2022-06-19T11:30:02Z,2022-06-19T11:30:02Z,김병헌,에이전트 H님이 군부심하면 씹인정이지ㅋㅋㅋㅋ,11
2022-06-19T11:28:48Z,2022-06-19T11:28:48Z,이승주,아 다음달 예비군 가기 싫다,0
2022-06-19T11:28:40Z,2022-06-19T11:28:40Z,Truth,ㅆㅇㅈ,0
2022-06-19T11:28:34Z,2022-06-19T11:28:34Z,김홍순,"니들 비무장지대 DMZ라고 들어는 봤지?
거기서 내가 작적중에 간첩하고 맛짱떠서 거의 잡을뻔 했는데....
함부로 주둥이 놀리면 안되는 사건이라 아쉽네",0
2022-06-19T11:28:24Z,2022-06-19T11:28:24Z,한상규,아니 뭔데 멋있지 …,0
2022-06-19T11:27:21Z,2022-06-19T11:27:21Z,김남수,아아ㅏㅇ카카ㅏ카앙ㅋㅋ,0
2022-06-19T11:27:03Z,2022-06-19T11:27:03Z,FDJ HGW,담배피러 나간다음에 h님 표정이 너무 웃기네 ㅋㅋㅋ,5
2022-06-19T11:26:55Z,2022-06-19T11:26:55Z,박수영,왠만한 개그콩트보나 재밌네요.,0
2022-06-19T11:26:41Z,2022-06-19T11:26:41Z,ㅇㅇ,"6시간만에 백만뷰 ㅋㅋㅋㅋ
절생긴 H님의 인기때문인건가?",4
2022-06-19T11:25:57Z,2022-06-19T11:25:57Z,Benjamin K,개웃기넹ㅋㅋㅋ,0
2022-06-19T11:25:35Z,2022-06-19T11:25:35Z,눈부셔,H님 피부 내보다 좋네..,0
2022-06-19T11:24:22Z,2022-06-19T11:24:22Z,M1am,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
2022-06-19T11:24:15Z,2022-06-19T11:24:15Z,남매둥이아빠,저러다가 술취하시면 xx 누가  침뱉으래~~ 하실것같이 잘생겼어요 ㅋㅋㅋㅋ,0
2022-06-19T11:24:14Z,2022-06-19T11:24:14Z,선비유,에이전트H님 브이로그편 재밌게잘봤습니다~,18
2022-06-19T11:24:09Z,2022-06-19T11:24:09Z,손들아손들어,"크~ 우리형이 알려주니까 귀에 쏙쏙 들어오네 아주 그냥

2:57 익숙한 등짝
3:21 3:25 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
3:37 옴마 깜짝이야🫢💪🏻
5:20 ㅋㅋㅋㅋ귀여워ㅋㅋㅋㅋㅋㅋㅋㅋ
5:37 신난 등짝",7
2022-06-19T11:23:26Z,2022-06-19T11:23:26Z,봉봉,진짜 짱멋있어,1
2022-06-19T11:23:20Z,2022-06-19T11:23:20Z,ㅎㅇ,너덜트 섭외력 알아 줘야함 ㅋㅋㅋㅋㅋㅋ,2
2022-06-19T11:22:59Z,2022-06-19T11:22:59Z,백현준,아 얼굴 빛난다 빛나,1
2022-06-19T11:22:50Z,2022-06-19T11:22:50Z,제리jerry,리얼 소말리아 군대썰이 듣고 싶으신 분들은 미션 파서블 채널로.. >>> https://youtu.be/GxWa4idkSzw,1
2022-06-19T11:22:06Z,2022-06-19T11:22:06Z,만월,"제2의 박찬...ㅇ ㅏ..아임니다.  근데 ...

혹시 LA는 가보셨어요??",0
2022-06-19T11:21:45Z,2022-06-19T11:21:45Z,냥냥이,아 개웃기네 마 소말리아 해적 본적잇나ㅋㅋ,0
2022-06-19T11:21:34Z,2022-06-19T11:21:34Z,대토,술마시면서 에이전트님 썰들으면 재밌긴하겠다,3
2022-06-19T11:21:28Z,2022-06-19T11:21:28Z,Playlist My,아 개웃기네,0
2022-06-19T11:21:03Z,2022-06-19T11:21:03Z,단감,먹튀 자연스러웠고...ㅋ 아니 뭐 예비군 훈련 장려 영상이냐곸ㅋ,0
2022-06-19T11:20:38Z,2022-06-19T11:20:38Z,탈파닥,잘보고 갑니다.,0
2022-06-19T11:20:01Z,2022-06-19T11:20:01Z,marcello LOUIS,에이치님 군부심은 못 막지 ㄷㄷ 이런거 컨텐츠로 뽑을 때 에이치님이 딱 적격인듯 존잘,248
2022-06-19T11:19:49Z,2022-06-19T11:19:49Z,옆집톡깽이,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 에이전트 H 언제 나오나 계속 기다렸다 ㅋㅋㅋㅋㅋㅎ 자기들끼리 부심 부리다가 결국 스펙 쓸모없다는 쪽으로 가는 거 넘 웃김,1
2022-06-19T11:19:10Z,2022-06-19T11:19:10Z,손범규,아 개호감이네ㅋㅋ,0
2022-06-19T11:17:23Z,2022-06-19T11:17:23Z,수수깡,진짜 ㅈㄴ 잘생겼다,1
2022-06-19T11:17:13Z,2022-06-19T11:17:13Z,박재벌,"에이고,, 딱보니  다들 저학력에  월 수입 2,3백....군부심이 젤 추한 거여 ㅋㅋㅋ",1
2022-06-19T12:44:39Z,2022-06-19T12:44:39Z,구리코,너 면제지?ㅋㅋㅋㅋ,0
2022-06-19T11:17:12Z,2022-06-19T11:17:12Z,개비스콘,3:37 5:07 5:25 H님 팔근육 멋있다 ㄷㄷ,5
2022-06-19T11:16:03Z,2022-06-19T11:16:03Z,김수민,선좋아요 후감상✨,0
2022-06-19T11:16:03Z,2022-06-19T11:16:03Z,ㅇ,와 개잘생김..,4
2022-06-19T11:15:09Z,2022-06-19T11:15:09Z,MJ K,진짜 저형 이러니까  너무 귀엽네 ㅋㅋㅋㅋㅋ너무좋아 형 ㅋㅋㅋㅋㅋㅋ,11
2022-06-19T11:13:33Z,2022-06-19T11:13:33Z,정용,zㅋㅋㅋㅋㅋㅋ개꿀잼,0
2022-06-19T11:13:01Z,2022-06-19T11:13:01Z,가우디는사랑입니다,미친 섭외력 ㅋㅋㅋㅋㅋㅋ,0
2022-06-19T11:12:51Z,2022-06-19T11:12:51Z,박재벌,ㅎㅎㅎ 니들     현재    연봉 얼마냐 ?,1
2022-06-19T11:12:27Z,2022-06-19T11:12:27Z,정민이,개잘생걌다..,0
2022-06-19T11:11:29Z,2022-06-19T11:11:29Z,김서울,머리만질때 알통 진짜 개멋있다ㄷㄷ,16
2022-06-19T11:11:28Z,2022-06-19T11:11:28Z,강동연,"지나가던 상근입니다












 계속 지나가겠습니다",0
2022-06-19T11:10:56Z,2022-06-19T11:10:56Z,apple,"와 진짜...... 자리 하나 비어있고 특공대 밑밥 나올때 제발 에이전트 H님 나와서 다 조져조라 했는데 진짜로 나왔어........... 너덜트는 대중이 원하는 바를 이렇게 잘 알고 있습니다요 여러분 ㅠㅠㅠㅠ
근데 훈님 왜 저렇게 벌크업되셨지 원래 멋있었는데 더 멋있어졌네 미친 등짝은 마동석이야 거의",13
2022-06-19T11:09:51Z,2022-06-19T11:09:51Z,shtk1590,일반병사가 왜 헬기를 못타 ㅋㅋㅋㅋㅋㅋㅋㅋ,1
2022-06-19T11:09:39Z,2022-06-19T11:17:39Z,johnny kim,"아는 친구중에 소방서 공익 ㅅㄲ가 저리 깝친다... 지가 화재 진압에서 시체 옮기고, 이랬다 카더라... ㅋㅋ 그냥 웃음만 나옴 ㅋㅋ",0
2022-06-19T11:23:48Z,2022-06-19T11:23:48Z,여름이었다,@johnny kim ㅋㅋㅋㅋㅋㅋㅋ 아 소방공익은 개꿀이지ㅋㅋㅋ ㅇㅈ합니다,0
2022-06-19T11:17:08Z,2022-06-19T11:17:08Z,johnny kim,"@여름이었다 아 미안 잘못씀, 소방공익, 공익새끼인데 소방서에서 잡일 하는 애들 소방공무원님들 죄송합니다",1
2022-06-19T11:13:44Z,2022-06-19T11:13:44Z,여름이었다,ㅋㅋㅋㅋ 그런갑다 해주라 목숨걸고 하는 직업이니까,0
2022-06-19T11:09:33Z,2022-06-19T11:09:33Z,Woojae Jung,캬 멋지다,0
2022-06-19T11:08:53Z,2022-06-19T11:08:53Z,건무,국수를 왜 샄ㅋㅋㅋㅋㅋ,0
2022-06-19T11:08:43Z,2022-06-19T11:08:43Z,HOPPER[Hs],ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ개웃기네,0
2022-06-19T11:08:25Z,2022-06-19T11:08:25Z,박다운,",ㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 겁나웃기네 ㅋㅋㅋ
마지막 독백부분 몰입 3000%",0
2022-06-19T11:08:24Z,2022-06-19T11:08:24Z,시연 김,"H님 울 할머니랑 고향이 같구나.. 명절때 잔소리듣는 느낌… 네. 할머니 나라의 기둥은 되지 멋했지만, sm에 기둥 하나 정도는 새우것 같아요..",0
2022-06-19T11:08:10Z,2022-06-19T11:08:24Z,최재서,"h 연기 왜 잘하냐ㅋㅋㅋㅋㅋㅋㅋㅋ
찐텐인가??",0
2022-06-19T11:07:26Z,2022-06-19T11:07:26Z,1llionaire,아 진심 썸네일 보고 내 두 눈을 의심함 ㅋㄹㅋㄹㅋㄹㄹㅋㄹㅋ ㅠㅜ 울 에이치님이 여기 나오다니 연기하는 것도 보고 + 군부심 너무 좋다 사투리까지 .. ㅜㅜ,4
2022-06-19T11:06:19Z,2022-06-19T11:06:19Z,이야기꾼,소말리아 아기고양이?,0
2022-06-19T11:06:05Z,2022-06-19T11:06:05Z,Morpho,아니 너덜트 졸려고 눌렀는데 너덜트 광고 나왔어,1
2022-06-19T11:06:01Z,2022-06-19T11:06:01Z,Mr. K,남자들 모이면 군대 여자 똥 이렇게 이야기 하고 끝남,0
2022-06-19T11:05:06Z,2022-06-19T11:05:06Z,TV태성,"6월 20일, 당장 내일 논산 훈련소로 입대합니다 무탈하게 군복무 마치고오겠습니다.",0
2022-06-19T11:04:28Z,2022-06-19T11:04:54Z,Song Sun Choi,어디나온게 무슨 자랑이라고 지원아닌이상 복불복.,0
2022-06-19T11:04:06Z,2022-06-19T11:04:06Z,abc,UDT.. 다들 군부심 부릴 때 바로 입 다물어지는 전설의 등장 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,22
2022-06-19T11:03:35Z,2022-06-19T11:03:35Z,항구힌구랑,재밌갘ㅋㅋㅋㅋ닼ㅋㅋ,0
2022-06-19T11:01:35Z,2022-06-19T11:01:35Z,Blue shirt,H님 개웃기넼ㅋㅋㅋ,0
2022-06-19T11:01:32Z,2022-06-19T11:01:32Z,이준희,국수사 출신인뎅😄,0
2022-06-19T11:01:26Z,2022-06-19T11:01:26Z,김동수,"불철주야 조국수호중인 현역병들과 이미 고생하고온 예비역들 항상 응원합니다.
다른 나라처럼 조금더 군인이 존중받았으면 하는 작은 소망이 있네요.",0
2022-06-19T11:01:20Z,2022-06-19T11:01:20Z,Wing77 Ryu,에이전트H님 너무 귀여우십니다 ㅋㅋ,0
2022-06-19T11:00:24Z,2022-06-19T11:00:24Z,경고,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
2022-06-19T10:59:13Z,2022-06-19T11:00:18Z,Jb Chae,"와~~~조회수가 6시간만에 100만을 넘었네..너덜트 좋아...
아마도 에이전트H가 50%가져오지 않았을까?ㅋㅋㅋ",11
2022-06-19T10:58:27Z,2022-06-19T10:58:27Z,냐아오옹,모야~이거보니깐 군대갔다오신 분들 가실분들 모두에게 감사한 뭉클한 맘이 드네~국군장병분들 예비군분들 감사합니다.,1
2022-06-19T10:58:20Z,2022-06-19T10:58:20Z,K.,AK 쏴본거ㅋㅋ 진짜입니다,0
2022-06-19T10:58:02Z,2022-06-19T10:58:02Z,jh l,특공출신인데 ㄹㅇ 군대얘기 나오면 저렇게 말함ㅋㅋㅋㅋㅋ 진짠데 안 믿는거까지 똑같네,1
2022-06-19T10:57:42Z,2022-06-19T10:57:42Z,Name No 익명￼,NDT,0
2022-06-19T10:57:18Z,2022-06-19T10:57:18Z,피카츄,ㅇㅅㅇ,0
2022-06-19T10:56:55Z,2022-06-19T10:56:55Z,영호,미쳤닼ㅋㅋㅋ 소말리아 ㅋㅋㅋ,0
